subject	group	syllable	usage	treat
23	1	98	0.000000	Psilo_0.3
12	2	98	0.000000	Psilo_1
3	2	98	0.000000	Psilo_1
5	1	98	0.000000	Psilo_0.3
8	1	98	0.000000	Psilo_0.3
24	2	99	0.000000	Psilo_1
21	2	99	0.000000	Psilo_1
7	0	99	0.000144	Saline
1	0	99	0.000000	Saline
9	2	99	0.000000	Psilo_1
11	1	99	0.000000	Psilo_0.3
19	0	99	0.000000	Saline
20	1	99	0.000000	Psilo_0.3
16	0	99	0.000000	Saline
15	2	99	0.000000	Psilo_1
14	1	99	0.000000	Psilo_0.3
6	2	99	0.000000	Psilo_1
18	2	99	0.000000	Psilo_1
13	0	99	0.000000	Saline
4	0	99	0.000000	Saline
17	1	99	0.000000	Psilo_0.3
22	0	99	0.000000	Saline
2	1	99	0.000000	Psilo_0.3
10	0	99	0.000000	Saline
23	1	99	0.000000	Psilo_0.3
12	2	99	0.000000	Psilo_1
3	2	99	0.000000	Psilo_1
5	1	99	0.000000	Psilo_0.3
8	1	99	0.000000	Psilo_0.3
